Date,MMM,AOS,ABT,ABBV,ABMD,ACN,ATVI,ADM,ADBE,AAP,AMD
2022-02-04,152.17723083496094,72.1318359375,127.4422836303711,135.492431640625,295.6499938964844,342.3116760253906,78.7817153930664,73.89524841308594,513.5399780273438,219.1016387939453,123.5999984741211
2022-02-07,152.5938262939453,72.40633392333984,125.8113021850586,137.30349731445312,289.8399963378906,338.8244934082031,79.03023529052734,74.55267333984375,507.1000061035156,218.08811950683594,123.66999816894531
2022-02-08,153.76783752441406,72.72984313964844,126.40081024169922,138.24755859375,309.0299987792969,339.91796875,79.75592803955078,75.24934387207031,511.30999755859375,222.2000732421875,128.22999572753906
2022-02-09,154.932373046875,73.18079376220703,128.20864868164062,137.9489288330078,315.9200134277344,350.2217712402344,81.01841735839844,75.8282470703125,521.75,224.1112518310547,132.85000610351562
2022-02-10,151.23992919921875,70.80841827392578,125.52638244628906,137.47691345214844,307.1099853515625,337.2779846191406,80.96871185302734,75.00403594970703,495.0199890136719,214.9896697998047,125.7699966430664
2022-02-11,151.05055236816406,69.9065170288086,123.29605865478516,136.8025665283203,294.82000732421875,324.2651672363281,81.01841735839844,75.03346252441406,473.9700012207031,215.1923828125,113.18000030517578
2022-02-14,149.6019744873047,69.8281021118164,120.63343811035156,137.7562713623047,290.42999267578125,321.2607116699219,81.01841735839844,74.69004821777344,474.010009765625,216.48580932617188,114.2699966430664
2022-02-15,148.96762084960938,71.03388977050781,121.81246948242188,139.4517364501953,304.70001220703125,324.4917907714844,81.03829956054688,75.35726928710938,479.5,214.86419677734375,121.47000122070312
2022-02-16,147.34860229492188,70.89665222167969,121.51770782470703,140.52102661132812,325.4200134277344,328.7374267578125,80.97865295410156,75.45539093017578,477.70001220703125,214.66148376464844,117.69000244140625
2022-02-17,142.09095764160156,69.65164184570312,118.47190856933594,139.65403747558594,307.1099853515625,318.08880615234375,80.4915542602539,75.21009063720703,457.7099914550781,212.7502899169922,112.37000274658203
2022-02-18,141.11587524414062,69.7986831665039,114.7481689453125,138.74850463867188,298.3800048828125,316.3846130371094,80.57108306884766,74.95496368408203,442.55999755859375,211.19625854492188,113.83000183105469
2022-02-22,140.2842254638672,68.16155242919922,115.45557403564453,140.22239685058594,296.6400146484375,316.315673828125,80.75001525878906,75.26895141601562,438.3999938964844,199.57464599609375,115.6500015258789
2022-02-23,138.01864624023438,66.5538330078125,115.20011901855469,141.3783721923828,290.67999267578125,308.4844055175781,80.23308563232422,73.82656860351562,429.45001220703125,189.96078491210938,109.76000213623047
2022-02-24,137.36862182617188,66.43619537353516,116.64441680908203,139.94302368164062,306.9200134277344,311.449462890625,80.53131866455078,74.42511749267578,463.82000732421875,193.83145141601562,116.61000061035156
2022-02-25,143.8785400390625,68.02430725097656,120.26991271972656,144.05645751953125,312.29998779296875,317.69482421875,80.95877838134766,77.41781616210938,465.5400085449219,198.42601013183594,121.05999755859375
2022-02-28,142.1005096435547,67.2302474975586,118.5112075805664,142.3513641357422,310.739990234375,311.3016662597656,81.01841735839844,76.97627258300781,467.67999267578125,197.37387084960938,123.33999633789062
2022-03-01,138.37234497070312,65.3186264038086,116.1040267944336,142.2742919921875,313.489990234375,306.7013854980469,80.4020767211914,76.52490997314453,466.67999267578125,194.17892456054688,113.83000183105469
2022-03-02,140.73350524902344,68.03411102294922,118.2557601928711,144.08535766601562,315.8500061035156,313.57720947265625,80.99854278564453,78.77188873291016,471.17999267578125,201.8043975830078,118.27999877929688
2022-03-03,141.7659149169922,67.32828521728516,118.85508728027344,144.89456176757812,311.17999267578125,314.18798828125,81.01841735839844,80.39089965820312,459.0799865722656,201.03219604492188,111.9800033569336
2022-03-04,140.26510620117188,67.04398345947266,119.28739929199219,145.03904724121094,313.7200012207031,309.469482421875,80.9488296508789,81.24456024169922,452.1300048828125,199.4395294189453,108.41000366210938
2022-03-07,136.9671173095703,65.99505615234375,116.781982421875,143.9697723388672,298.6400146484375,300.46588134765625,80.07403564453125,82.392578125,437.9700012207031,194.3140411376953,102.94999694824219
2022-03-08,138.9936981201172,64.90689086914062,114.08004760742188,141.75408935546875,290.3900146484375,297.1166687011719,80.55119323730469,81.56835174560547,431.5299987792969,193.6094207763672,105.52999877929688
2022-03-09,140.14083862304688,66.34796142578125,116.3201904296875,143.38211059570312,306.739990234375,304.80023193359375,80.35237884521484,80.24371337890625,450.8699951171875,197.75999450683594,111.05000305175781
2022-03-10,137.58847045898438,65.29902648925781,114.9544906616211,143.70001220703125,305.6199951171875,304.8987121582031,80.32255554199219,82.72618103027344,438.95001220703125,197.79861450195312,106.45999908447266
2022-03-11,134.74932861328125,64.4265365600586,112.0265884399414,143.59405517578125,286.7900085449219,306.927978515625,79.83544921875,82.02952575683594,416.3800048828125,196.98780822753906,104.29000091552734
2022-03-14,137.15829467773438,64.58338928222656,113.5003662109375,146.5225830078125,277.54998779296875,303.086181640625,79.07994842529297,81.01887512207031,411.5,192.24842834472656,102.25
2022-03-15,137.9517364501953,64.83827209472656,115.42610931396484,150.1639862060547,289.6400146484375,311.508544921875,79.0401840209961,81.25435638427734,421.6600036621094,197.17120361328125,109.33000183105469
2022-03-16,139.09884643554688,65.98524475097656,117.3911361694336,150.32774353027344,294.5299987792969,320.0589294433594,78.6524887084961,79.91990661621094,442.3599853515625,200.30824279785156,115.37000274658203
2022-03-17,141.1827850341797,66.66166687011719,119.08106231689453,152.7745819091797,307.6499938964844,314.72967529296875,78.42384338378906,82.20614624023438,444.3599853515625,202.40835571289062,111.69000244140625
2022-03-18,141.7850341796875,66.71068572998047,120.30921173095703,153.36221313476562,304.3299865722656,319.11328125,78.29460906982422,82.40238952636719,453.3299865722656,200.61936950683594,113.45999908447266
2022-03-21,142.03359985351562,66.58323669433594,119.63127899169922,154.18106079101562,306.739990234375,319.6550598144531,78.37413024902344,85.52265167236328,453.5899963378906,200.0457305908203,115.91999816894531
2022-03-22,143.33367919921875,66.4655990600586,119.75900268554688,154.14251708984375,313.3399963378906,322.5807189941406,78.8314208984375,85.91513061523438,466.45001220703125,203.5945281982422,114.77999877929688
2022-03-23,141.17324829101562,64.08344268798828,114.87589263916016,152.61082458496094,311.0299987792969,315.71478271484375,78.60277557373047,87.41638946533203,422.8999938964844,207.42529296875,113.91999816894531
2022-03-24,142.4159698486328,64.92650604248047,115.7601547241211,154.40261840820312,321.4700012207031,320.43328857421875,79.14952850341797,88.7312240600586,432.1400146484375,208.71844482421875,120.52999877929688
2022-03-25,143.83074951171875,65.65193939208984,116.87039947509766,155.4141082763672,318.8800048828125,322.8171691894531,79.12964630126953,91.7337417602539,431.6199951171875,209.60321044921875,119.66999816894531
2022-03-28,142.88438415527344,65.3480453491211,117.8922119140625,156.03065490722656,321.80999755859375,325.8018798828125,79.53722381591797,90.61515045166016,450.010009765625,204.65432739257812,120.23999786376953
2022-03-29,145.37939453125,66.15190124511719,118.08872985839844,156.23294067382812,331.5,335.6033630371094,80.2728500366211,86.18987274169922,466.3299865722656,209.47679138183594,123.2300033569336
2022-03-30,144.7580108642578,64.94610595703125,118.275390625,157.74539184570312,328.510009765625,333.4066467285156,79.8851547241211,87.62245178222656,460.05999755859375,205.9474639892578,119.22000122070312
2022-03-31,142.32037353515625,62.6325569152832,116.29071807861328,156.16552734375,331.239990234375,332.19500732421875,79.63663482666016,88.56441497802734,455.6199951171875,201.22219848632812,109.33999633789062
2022-04-01,143.0946807861328,64.58338928222656,116.50687408447266,156.714599609375,338.6400146484375,335.5541076660156,80.34243774414062,89.45732116699219,458.19000244140625,201.72776794433594,108.19000244140625
2022-04-04,142.9417266845703,65.74016571044922,116.80162048339844,155.9535675048828,325.70001220703125,339.326904296875,80.25297546386719,88.7312240600586,468.80999755859375,206.04466247558594,110.52999877929688
2022-04-05,142.3394775390625,64.10303497314453,117.3911361694336,157.43710327148438,322.6600036621094,337.7015686035156,79.90503692626953,89.19239044189453,458.5799865722656,205.85992431640625,106.81999969482422
2022-04-06,143.6778106689453,63.328582763671875,117.84309387207031,162.71615600585938,313.760009765625,335.1797790527344,79.63663482666016,91.08613586425781,444.3299865722656,206.929443359375,103.66999816894531
2022-04-07,143.34323120117188,62.083580017089844,121.213134765625,166.92591857910156,317.5199890136719,336.667236328125,79.63663482666016,92.21453857421875,452.7200012207031,211.54776000976562,103.72000122070312
2022-04-08,143.2093963623047,61.632633209228516,121.09523010253906,168.5443115234375,314.5299987792969,333.85980224609375,79.61674499511719,93.46067810058594,445.3399963378906,219.4815216064453,101.0
2022-04-11,143.5057373046875,62.11298751831055,117.94134521484375,163.60243225097656,299.760009765625,322.3836669921875,79.01036071777344,92.79344940185547,434.44000244140625,214.84376525878906,97.37000274658203
2022-04-12,142.03359985351562,63.22074890136719,116.3201904296875,161.1748504638672,299.6400146484375,321.8517761230469,79.06999969482422,93.2840576171875,426.7699890136719,215.72854614257812,95.0999984741211
2022-04-13,142.11007690429688,63.42662048339844,117.85902404785156,154.4227752685547,304.42999267578125,321.6838073730469,79.0999984741211,93.75504302978516,431.6700134277344,214.46458435058594,97.73999786376953
2022-04-14,140.886474609375,62.53453063964844,116.09331512451172,157.68707275390625,306.0799865722656,315.6372375488281,78.93000030517578,95.08949279785156,420.44000244140625,212.61724853515625,93.05999755859375
2022-04-18,139.73931884765625,62.093379974365234,114.7123031616211,154.8211212158203,301.510009765625,309.8376770019531,79.05999755859375,94.64794158935547,425.4700012207031,212.1991729736328,93.88999938964844
2022-04-19,143.48663330078125,64.08344268798828,118.35224151611328,151.89683532714844,323.4200134277344,316.72406005859375,79.02999877929688,94.12789916992188,436.3999938964844,216.72024536132812,96.93000030517578
2022-04-20,143.9550323486328,64.99513244628906,120.97615814208984,152.23687744140625,325.9800109863281,319.786865234375,78.91000366210938,96.37488555908203,428.1099853515625,221.6983184814453,94.0199966430664
2022-04-21,145.08303833007812,64.99513244628906,121.69625091552734,154.00503540039062,315.6400146484375,318.4431457519531,78.9000015258789,94.24564361572266,417.4800109863281,219.3065185546875,89.8499984741211
2022-04-22,142.59759521484375,63.46582794189453,118.01685333251953,150.5755615234375,295.8299865722656,307.07122802734375,78.61000061035156,90.44834899902344,408.6700134277344,212.33529663085938,88.13999938964844
2022-04-25,142.05271911621094,63.35799026489258,118.3818359375,151.8482666015625,302.1400146484375,313.0190124511719,78.05000305175781,89.25126647949219,413.95001220703125,217.66336059570312,90.69000244140625
2022-04-26,137.86569213867188,61.14247131347656,115.38307189941406,151.73167419433594,285.8699951171875,299.4636535644531,77.05999755859375,88.9372787475586,399.1199951171875,217.2452850341797,85.16000366210938
2022-04-27,137.8561553955078,61.65224075317383,115.136474609375,153.1306610107422,277.1499938964844,299.4636535644531,76.0999984741211,92.15565490722656,397.8999938964844,218.64537048339844,84.91000366210938
2022-04-28,140.6570281982422,58.95415496826172,116.40897369384766,151.85797119140625,287.2200012207031,310.07476806640625,76.69999694824219,90.77215576171875,410.5299987792969,203.58482360839844,89.63999938964844
2022-04-29,137.86569213867188,57.53618240356445,111.96015167236328,142.69656372070312,286.5799865722656,296.7564697265625,75.5999984741211,87.87755584716797,395.95001220703125,194.0954132080078,85.5199966430664
2022-05-02,139.48123168945312,58.41257095336914,111.29924774169922,143.6583709716797,285.7099914550781,300.94561767578125,78.05999755859375,87.63226318359375,407.2900085449219,194.9315643310547,89.83999633789062
2022-05-03,141.55564880371094,58.19593048095703,110.90467071533203,145.33909606933594,285.8699951171875,301.1629943847656,78.77999877929688,88.07381439208984,407.5799865722656,194.37734985351562,91.12999725341797
2022-05-04,147.43466186523438,60.697078704833984,114.13031005859375,147.27239990234375,295.2099914550781,311.0825500488281,79.23999786376953,89.43769836425781,423.3500061035156,201.8736114501953,99.41999816894531
2022-05-05,142.87481689453125,58.028533935546875,111.476806640625,147.84559631347656,272.25,295.1164245605469,78.76000213623047,87.73038482666016,400.510009765625,195.74827575683594,93.87000274658203
2022-05-06,142.9417266845703,58.4913444519043,110.74683380126953,148.4770965576172,257.5400085449219,292.19189453125,77.83999633789062,88.04437255859375,391.010009765625,197.23585510253906,95.33999633789062
2022-05-09,145.66616821289062,58.87538146972656,105.93305206298828,146.6603546142578,234.10000610351562,284.0408630371094,77.16999816894531,82.7752456665039,376.9100036621094,197.02195739746094,86.36000061035156
2022-05-10,142.5498046875,58.058074951171875,105.30172729492188,147.75816345214844,237.6300048828125,284.13970947265625,76.91999816894531,83.37379455566406,393.0299987792969,197.2747344970703,88.7300033569336
2022-05-11,139.95921325683594,56.492393493652344,104.4040756225586,147.6318817138672,233.49000549316406,277.5694885253906,77.47000122070312,82.7752456665039,379.3299865722656,195.4954833984375,87.91999816894531
2022-05-12,142.9990997314453,58.15654373168945,106.50518035888672,149.8955078125,234.35000610351562,277.83624267578125,77.37999725341797,82.85375213623047,388.489990234375,203.1083984375,87.05999755859375
2022-05-13,142.72186279296875,59.092010498046875,108.38926696777344,149.12802124023438,254.16000366210938,283.32952880859375,77.73999786376953,83.78590393066406,405.45001220703125,205.3543701171875,95.12000274658203
2022-05-16,143.86900329589844,58.0777702331543,108.22156524658203,151.04190063476562,253.7899932861328,282.73675537109375,78.0,85.54226684570312,402.8599853515625,207.76559448242188,94.23999786376953
2022-05-17,145.62794494628906,59.42681121826172,112.98604583740234,150.37155151367188,258.2300109863281,287.5779724121094,78.54000091552734,87.36587524414062,409.6499938964844,210.26434326171875,102.47000122070312
2022-05-18,142.36814880371094,56.88628005981445,111.21046447753906,148.08847045898438,240.4600067138672,270.8708190917969,77.91999816894531,83.33422088623047,397.8800048828125,190.0799102783203,96.27999877929688
2022-05-19,141.90469360351562,57.555877685546875,110.91454315185547,147.39871215820312,238.64999389648438,270.327392578125,77.73999786376953,82.66392517089844,394.3800048828125,190.6341094970703,96.66999816894531
2022-05-20,138.88235473632812,56.88628005981445,111.70368194580078,146.7089385986328,235.75,273.3309326171875,77.4000015258789,82.80192565917969,399.0899963378906,176.84722900390625,93.5
2022-05-23,139.41342163085938,57.47710037231445,113.46939849853516,143.8137969970703,249.22000122070312,279.9901123046875,77.19999694824219,85.33526611328125,406.760009765625,178.15980529785156,95.06999969482422
2022-05-24,140.73631286621094,57.45740509033203,112.22648620605469,144.863037109375,249.19000244140625,275.9590148925781,77.02999877929688,86.50830078125,398.4100036621094,175.23324584960938,91.16000366210938
2022-05-25,140.77493286132812,57.64450454711914,111.65435791015625,147.6318817138672,254.2899932861328,276.2850646972656,77.70999908447266,87.5038833618164,402.5,180.1724090576172,92.6500015258789
2022-05-26,141.98193359375,58.717830657958984,113.31156921386719,146.28146362304688,260.9700012207031,288.0521545410156,77.98999786376953,87.05044555664062,408.6000061035156,185.607421875,98.75
2022-05-27,144.36695861816406,60.28350067138672,115.10688018798828,145.72769165039062,266.3399963378906,300.50103759765625,78.19999694824219,87.66160583496094,428.2200012207031,187.6978302001953,102.26000213623047
2022-05-31,144.15452575683594,59.20032501220703,115.86642456054688,143.17259216308594,263.70001220703125,294.8792724609375,77.87999725341797,89.52465057373047,416.4800109863281,184.59625244140625,101.86000061035156
2022-06-01,141.3832550048828,59.51543045043945,113.51872253417969,141.86105346679688,255.36000061035156,295.0670166015625,77.41000366210938,85.433837890625,418.1600036621094,182.457275390625,101.22000122070312
2022-06-02,143.0827178955078,60.224422454833984,115.91575622558594,142.5702667236328,269.6300048828125,302.9413757324219,78.2300033569336,88.00662231445312,441.2799987792969,185.79217529296875,108.58999633789062
2022-06-03,140.94874572753906,59.90931701660156,114.9885025024414,142.97830200195312,262.25,301.29144287109375,77.88999938964844,86.65616607666016,429.760009765625,185.442138671875,106.30000305175781
2022-06-06,141.18048095703125,60.92355728149414,114.84053802490234,142.35653686523438,260.1000061035156,301.0740661621094,77.79000091552734,87.1490249633789,429.4599914550781,185.45187377929688,105.6500015258789
2022-06-07,141.81777954101562,60.85462951660156,115.2942886352539,144.89218139648438,268.2300109863281,302.85247802734375,78.02999877929688,88.2431869506836,433.4200134277344,181.66000366210938,105.27999877929688
2022-06-08,140.4176483154297,60.15549087524414,113.1340103149414,144.9990692138672,265.3599853515625,299.0091552734375,77.62999725341797,87.3461685180664,428.8399963378906,179.9876708984375,101.9000015258789
2022-06-09,139.22030639648438,59.87977600097656,111.18087005615234,141.28785705566406,257.1099853515625,291.8856506347656,76.77999877929688,84.7536849975586,426.4200134277344,179.54043579101562,98.80000305175781
2022-06-10,132.91493225097656,57.171844482421875,108.14265441894531,139.12136840820312,250.42999267578125,282.57867431640625,76.4800033569336,83.47222900390625,393.8399963378906,174.45541381835938,94.81999969482422
2022-06-13,131.67897033691406,55.23197555541992,104.4731216430664,135.44903564453125,240.57000732421875,273.1827392578125,74.76000213623047,80.8403091430664,371.6499938964844,167.41615295410156,86.98999786376953
2022-06-14,130.59750366210938,54.78886032104492,101.54341888427734,133.70030212402344,229.66000366210938,271.8193054199219,74.63999938964844,81.49089050292969,370.82000732421875,166.725830078125,86.98999786376953
2022-06-15,129.7091522216797,55.182743072509766,103.37818908691406,134.15692138671875,232.35000610351562,277.81646728515625,75.3499984741211,81.10645294189453,376.9200134277344,167.5133819580078,89.30000305175781
2022-06-16,126.4357681274414,52.77021789550781,100.68522644042969,135.1867218017578,224.72999572753906,267.6499328613281,73.93000030517578,77.9028091430664,365.0799865722656,162.2758331298828,82.05000305175781
2022-06-17,125.37359619140625,52.29756546020508,101.13897705078125,134.3415069580078,229.7899932861328,272.0762023925781,74.70999908447266,76.20733642578125,360.7900085449219,164.59056091308594,81.56999969482422
2022-06-21,125.53775024414062,52.080928802490234,102.99349212646484,139.38368225097656,232.27000427246094,279.3380432128906,76.05000305175781,78.26753234863281,362.989990234375,168.4353485107422,83.79000091552734
2022-06-22,125.91432189941406,52.24833297729492,104.00950622558594,143.357177734375,236.3000030517578,282.9639892578125,75.69999694824219,76.32563018798828,365.3299865722656,171.30914306640625,83.75
2022-06-23,125.67293548583984,53.301963806152344,104.76905059814453,145.19337463378906,248.6199951171875,282.40081787109375,76.48999786376953,70.72663879394531,376.6400146484375,175.20298767089844,82.43000030517578
2022-06-24,129.7091522216797,54.96611022949219,107.96509552001953,148.00103759765625,255.32000732421875,295.77838134765625,77.94000244140625,73.45712280273438,387.7200012207031,179.5872344970703,87.08000183105469
2022-06-27,128.23179626464844,54.99565124511719,107.60012817382812,148.77825927734375,254.77999877929688,289.109375,78.01000213623047,74.95545196533203,381.07000732421875,180.1070556640625,86.16000366210938
2022-06-28,125.84674072265625,54.335899353027344,105.51874542236328,148.14678955078125,249.0800018310547,280.3951416015625,77.16000366210938,74.90616607666016,365.6300048828125,175.32066345214844,80.77999877929688
2022-06-29,125.30601501464844,53.96171188354492,107.6198501586914,149.74978637695312,256.489990234375,276.45306396484375,77.95999908447266,76.13834381103516,368.5,173.32962036132812,77.98999786376953
2022-06-30,124.95838928222656,53.84354782104492,107.17595672607422,148.7976837158203,247.50999450683594,274.3189697265625,77.86000061035156,76.49320220947266,366.05999755859375,169.76925659179688,76.47000122070312
2022-07-01,124.0700454711914,55.17289352416992,108.72465515136719,149.41946411132812,254.55999755859375,277.282958984375,78.56999969482422,75.32018280029297,368.4800109863281,170.3087158203125,73.66999816894531
2022-07-05,124.76527404785156,56.512088775634766,107.817138671875,149.54576110839844,256.6600036621094,271.86871337890625,78.87000274658203,71.34765625,376.489990234375,178.8123779296875,75.19999694824219
2022-07-06,125.37359619140625,57.07337188720703,107.21540832519531,148.1856231689453,253.3300018310547,272.62945556640625,78.37000274658203,71.18993377685547,382.8299865722656,178.28274536132812,75.3499984741211
2022-07-07,125.57638549804688,58.69813537597656,108.00454711914062,147.6707305908203,267.32000732421875,276.0479431152344,78.61000061035156,73.3388442993164,390.8900146484375,180.4601593017578,79.30000305175781
2022-07-08,124.29212951660156,56.09851837158203,107.77767944335938,148.4965362548828,267.0,275.721923828125,78.12999725341797,72.29396057128906,389.44000244140625,179.39105224609375,79.3499984741211
2022-07-11,124.5721435546875,55.82279586791992,107.4126968383789,148.8656768798828,262.07000732421875,271.5722961425781,77.79000091552734,71.59408569335938,384.1600036621094,178.26312255859375,76.94999694824219
2022-07-12,125.7212142944336,55.281211853027344,106.83069610595703,148.11764526367188,256.260009765625,270.38671875,76.54000091552734,71.81095123291016,375.5400085449219,180.31301879882812,76.36000061035156
2022-07-13,123.95416259765625,54.64115905761719,104.76905059814453,147.8164520263672,256.94000244140625,269.8612060546875,75.95999908447266,71.65323638916016,371.94000244140625,181.78424072265625,77.5199966430664
2022-07-14,123.89623260498047,53.301963806152344,104.73933410644531,147.52227783203125,258.8800048828125,266.3908996582031,76.23999786376953,70.67735290527344,372.9599914550781,182.44139099121094,78.5999984741211
2022-07-15,125.65362548828125,55.78341293334961,107.82077026367188,150.64059448242188,268.2300109863281,269.2166748046875,77.38999938964844,70.97307586669922,379.8599853515625,185.08958435058594,81.11000061035156
2022-07-18,124.47560119628906,54.61161422729492,106.03730010986328,146.6691436767578,263.0400085449219,266.37103271484375,76.98999786376953,71.5152359008789,375.2300109863281,181.71559143066406,81.43000030517578
2022-07-19,127.58483123779297,56.630252838134766,108.92057800292969,146.8358612060547,269.3500061035156,277.6644287109375,78.62999725341797,72.77696990966797,387.8299865722656,186.99237060546875,85.87999725341797
2022-07-20,128.43453979492188,56.994598388671875,107.23619842529297,144.8256072998047,276.1600036621094,279.27069091796875,79.30000305175781,73.50642395019531,401.489990234375,188.9638214111328,89.43000030517578
2022-07-21,129.3422088623047,58.0482292175293,109.67359924316406,144.8844451904297,284.80999755859375,285.56683349609375,79.48999786376953,72.96426391601562,408.9100036621094,186.1881103515625,91.08999633789062
2022-07-22,129.50636291503906,58.09746551513672,108.19728088378906,145.59048461914062,281.70001220703125,285.56683349609375,79.2300033569336,72.78682708740234,401.8999938964844,187.56124877929688,88.0999984741211
2022-07-25,129.50636291503906,58.01868438720703,107.50370788574219,147.30653381347656,280.44000244140625,286.8359680175781,79.6500015258789,74.54144287109375,391.9599914550781,185.991943359375,87.54000091552734
2022-07-26,135.90830993652344,58.13684844970703,108.08829498291016,147.9439239501953,278.510009765625,282.7608337402344,79.45999908447266,77.79438018798828,379.260009765625,179.3616180419922,85.25
2022-07-27,134.08331298828125,59.61390686035156,108.98002624511719,148.21849060058594,285.17999267578125,295.00604248046875,79.79000091552734,79.30255889892578,392.7799987792969,182.3433074951172,89.81999969482422
2022-07-28,135.54136657714844,60.33607864379883,109.34662628173828,146.8456573486328,292.20001220703125,301.1038818359375,79.51000213623047,78.2182388305664,403.5,187.36508178710938,91.66999816894531
2022-07-29,138.31265258789062,62.59163284301758,107.84058380126953,140.72666931152344,293.010009765625,303.6620178222656,79.94999694824219,81.58946228027344,410.1199951171875,189.9053955078125,94.47000122070312
2022-08-01,138.42852783203125,61.26599884033203,108.51434326171875,137.50048828125,291.8999938964844,302.1549072265625,80.08000183105469,83.05821228027344,411.0899963378906,192.2299346923828,96.77999877929688
2022-08-02,136.8739013671875,59.821651458740234,107.64242553710938,137.6671905517578,293.6300048828125,299.9140625,79.31999969482422,81.60918426513672,409.9599914550781,191.27854919433594,99.29000091552734
2022-08-03,138.55404663085938,60.820823669433594,108.603515625,138.46148681640625,301.4599914550781,305.5558166503906,80.58999633789062,81.07688903808594,424.5400085449219,191.52374267578125,98.08999633789062
2022-08-04,143.0247802734375,60.63286209106445,108.71250915527344,136.2257080078125,292.239990234375,307.97509765625,80.66000366210938,80.85015869140625,430.5899963378906,187.88491821289062,103.91000366210938
